Namespace;Namespace_loc_id;loc_id;loc_oms;loc_id_oms;Meetpunttype;Monitoringsoort.code;LigtInGeoobject.identificatie;HoortBijGeoobject.identificatie;waterlichaam;x1;y1;x2;y2;watertype;watertype_oms;Watergangcategorie;Watergangcategorie.code;Oever;NVO;Afvoergebiedcode;Afvoergebied_clustercode;wijzigingen_log;Opm_intern;Opm_dataleverancier;Foto_id;Aanmaakdatum;Fysische chemie;Meetnet Kader Richtlijn Water (KRW, FC);Meetnet Agrarisch en Stedelijk gebied (FC);Agrarisch & Stedelijk Roulatiejaar 1 (FC);Agrarisch & Stedelijk Roulatiejaar 2 (FC);Agrarisch & Stedelijk Roulatiejaar 3 (FC);Meetnet waterkwaliteit hoofdwater (FC);Meetnet Nutrienten Landbouw Specifiek Oppervlaktewater (MNLSO, FC);Calamiteiten Meetnet Nucleaire Ongevallen (CMNO, FC);Meetnet gewasbeschermingsmiddelen (FC);Landelijk Meetnet GewasBeschermingsMiddelen (LMGBM, FC);Meetnet zwemwater (FC);Meetnet hygienische waterkwaliteit (FC);Roulerend meetnet 2006 -2019 (FC);Centraal stadsdeel (FC);Groenraven Oost - Maartensdijk (FC);Kromme Rijn - Honswijk (FC);Langbroekerwetering (FC);Lopikerwaard (FC);Oude Rijn (FC);Projecten (FC);Lange weide (FC);Online waterkwaliteit Batau (FC);Onderwaterdrainage De Vlist (FC);Natuurgebieden (FC);Overige projecten (FC);Afgerond (FC);Historische meetpunten (< 2000) waarvan doel onbekend (FC);Biologie;Meetnet Kader Richtlijn Water (KRW, BIO);NL14_01 Langbroekerwetering (BIO);NL14_02 Kromme Rijn (BIO);NL14_03 Westerlaak (BIO);NL14_04 Honswijk (BIO);NL14_05 Biltse Grift (BIO);NL14_06 Ravense Wetering (BIO);NL14_07 Merwedekanaal (BIO);NL14_08 Binnenstad Utrecht (BIO);NL14_09 Maartensdijk (BIO);NL14_10 Hollandse IJssel (BIO);NL14_11 De Keulevaart (BIO);NL14_12 De Pleijt (BIO);NL14_13 De Koekoek (BIO);NL14_15 Bijleveld (BIO);NL14_16 Leidsche Rijn (BIO);NL14_18 Galecop (BIO);NL14_19 Gerverscop (BIO);NL14_20 De Tol (BIO);NL14_21 Ouwenaar - Haarrijn (BIO);NL14_22 Wiericke's (BIO);NL14_23 Snelrewaard (BIO);NL14_24 Lange Linschoten (BIO);NL14_25 Montfoortse Vaart (BIO);NL14_26 Meijepolder (BIO);NL14_27 Oude Rijn (BIO);NL14_28 Zegveld (BIO);NL14_29 Grecht (BIO);NL14_30 Kockengen (BIO);NL14_31 Kamerik Teijlingens (BIO);NL14_32 Houtensewetering (BIO);NL14_33 Oud Kamerik (BIO);Meetnet Agrarisch en Stedelijk gebied (BIO);Agrarisch & Stedelijk Roulatiejaar 1 (BIO);Agrarisch & Stedelijk Roulatiejaar 2 (BIO);Agrarisch & Stedelijk Roulatiejaar 3 (BIO);Meetnet Macrofauna (BIO);Meetnet Natuurvriendelijke oevers (BIO);Meetnet Beschermde flora en fauna (wetNB, BIO);Meetnet Stadswateren (Ecoscans, BIO);Roulerend meetnet 2006 -2019 (BIO);Centraal stadsdeel (BIO);Groenraven Oost - Maartensdijk (BIO);Kromme Rijn - Honswijk (BIO);Langbroekerwetering (BIO);Lopikerwaard (BIO);Oude Rijn (BIO);Roulerend - buiten gebruik (BIO);Projecten (BIO);Groen Blauwe Diensten (BIO);Overig water (BIO);Effectmonitoring maaibeheer (BIO);Nevengeul en vlechtschermen bij Odijk (BIO);Lange weide (BIO);Natuurgebieden (BIO);Overige projecten (BIO);Afgerond (BIO);KRW waterlichamen;Overige waterbeheerders
NL14;NL14_06_VIS_2_4;06_VIS_2_4;06_TRJ_2_4ab electro_zegen;06_VIS_2_4 06_TRJ_2_4ab electro_zegen;;;;;NL14_06;136525;450456;136583;450698;M6a;Grote ondiepe kanalen zonder scheepvaart;;;;;;;;;;NL14_06_VIS_2_4.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_06_VIS_3;06_VIS_3;NL14_06 Ravensewetering zegen 1;06_VIS_3 NL14_06 Ravensewetering zegen 1;;;;;NL14_06;137171;451298;136991;451291;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_06_VIS_3.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_06_VIS_4;06_VIS_4;NL14_06 Ravensewetering zegen 2;06_VIS_4 NL14_06 Ravensewetering zegen 2;;;;;NL14_06;136494;450253;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_06_VIS_4.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_06_VIS_4a;06_VIS_4a;ZE2a;06_VIS_4a ZE2a;;;;;NL14_06;136515;450392;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_06_VIS_4a.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_06_VIS_4b;06_VIS_4b;ZE2b;06_VIS_4b ZE2b;;;;;NL14_06;136459;450237;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_06_VIS_4b.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_06_VIS_7_8;06_VIS_7_8;06_TRJ_7_8ab electro_zegen;06_VIS_7_8 06_TRJ_7_8ab electro_zegen;;;;;NL14_06;136672;451063;136723;451253;M6a;Grote ondiepe kanalen zonder scheepvaart;;;;;;;;;;NL14_06_VIS_7_8.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07;07;Merwedekanaal;07 Merwedekanaal;;;;NL14_20092;;136812;454440;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
NL14;NL14_07_01;07_01;Vaartsche Rijn Utrecht Jutphaseweg;07_01 Vaartsche Rijn Utrecht Jutphaseweg;;;;;NL14_07;136572;453780;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_01.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_02;07_02;Vreeswijk;07_02 Vreeswijk;;;;;NL14_07;134855;446750;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_02.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_03;07_03;Vaartsche Rijn Vreeswijk;07_03 Vaartsche Rijn Vreeswijk;;;;;NL14_07;135100;446450;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_03.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_04;07_04;Fokkesteeg;07_04 Fokkesteeg;;;;NL14_20092;NL14_07;135187;448000;;;M7b;Grote diepe kanalen met scheepvaart;;;O;;;;;;;NL14_07_04.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_05;07_05;Vaartsche Rijn Utrecht westerkade;07_05 Vaartsche Rijn Utrecht westerkade;;;;;NL14_07;136934;454713;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_05.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_06;07_06;Spinozabrug en Weg der Verenigde Naties;07_06 Spinozabrug en Weg der Verenigde Naties;;;;;NL14_07;134240;456053;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_06.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_07;07_07;Weg der Verenigde Naties en Nelson Mandelabrug;07_07 Weg der Verenigde Naties en Nelson Mandelabrug;;;;NL14_20092;NL14_07;135557;454940;;;M7b;Grote diepe kanalen met scheepvaart;;;ZW;;;;;;;NL14_07_07.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_08;07_08;Socratesbrug en Balijelaan;07_08 Socratesbrug en Balijelaan;;;;;NL14_07;136150;453300;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_08.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_09;07_09;Jutphaas;07_09 Jutphaas;;;;;NL14_07;134900;450000;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_09.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_10;07_10;Doorslag;07_10 Doorslag;;;;;NL14_07;133939;448075;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_10.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_11;07_11;Bij kruising Herenstraat - Vredebestlaan;07_11 Bij kruising Herenstraat - Vredebestlaan;;;;NL14_20092;NL14_07;134776;449585;;;M7b;Grote diepe kanalen met scheepvaart;;;W;;;;;;;NL14_07_11.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_1;07_VIS_1;NL14_07 Merwedekanaal of Doorslag electro1;07_VIS_1 NL14_07 Merwedekanaal of Doorslag electro1;;;;;NL14_07;135178;447652;135184;447983;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_1_9;07_VIS_1_9;07_TRJ_1_9 electro_kuil;07_VIS_1_9 07_TRJ_1_9 electro_kuil;;;;;NL14_07;135165;447687;135243;448655;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_1_9.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_10;07_VIS_10;NL14_07 Merwedekanaal of Doorslag kuil 2;07_VIS_10 NL14_07 Merwedekanaal of Doorslag kuil 2;;;;;NL14_07;135252;455198;135627;454889;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_10.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_11;07_VIS_11;NL14_07 Merwedekanaal of Doorslag kuil 3;07_VIS_11 NL14_07 Merwedekanaal of Doorslag kuil 3;;;;;NL14_07;135966;454264;136110;453297;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_11.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_12;07_VIS_12;NL14_07 Merwedekanaal of Doorslag kuil 4;07_VIS_12 NL14_07 Merwedekanaal of Doorslag kuil 4;;;;;NL14_07;136290;452980;135989;452161;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_12.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_13;07_VIS_13;NL14_07 Merwedekanaal of Doorslag kuil 5;07_VIS_13 NL14_07 Merwedekanaal of Doorslag kuil 5;;;;;NL14_07;134923;449849;134917;449009;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_13.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_2;07_VIS_2;NL14_07 Merwedekanaal of Doorslag electro2;07_VIS_2 NL14_07 Merwedekanaal of Doorslag electro2;;;;;NL14_07;134623;449312;134494;449046;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_2.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_2_3_13;07_VIS_2_3_13;07_TRJ_2_3_13 electro_electro_kuil;07_VIS_2_3_13 07_TRJ_2_3_13 electro_electro_kuil;;;;;NL14_07;135016;450010;135200;450366;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_2_3_13.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_2_3_8_13;07_VIS_2_3_8_13;Merwedekanaal of Doorslag 5-sk5/el1el2el3;07_VIS_2_3_8_13 Merwedekanaal of Doorslag 5-sk5/el1el2el3;;;;NL14_20092;NL14_07;134923;449849;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_2_3_8_13.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_3;07_VIS_3;NL14_07 Merwedekanaal of Doorslag electro3;07_VIS_3 NL14_07 Merwedekanaal of Doorslag electro3;;;;;NL14_07;135121;450257;135261;450527;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_3.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_4;07_VIS_4;NL14_07 Merwedekanaal of Doorslag electro4;07_VIS_4 NL14_07 Merwedekanaal of Doorslag electro4;;;;;NL14_07;136123;453116;136075;453417;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_4.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_4_5_11;07_VIS_4_5_11;07_TRJ_4_5_11 electro_electro_kuil;07_VIS_4_5_11 07_TRJ_4_5_11 electro_electro_kuil;;;;;NL14_07;135966;454263;136099;453373;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_4_5_11.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_5;07_VIS_5;NL14_07 Merwedekanaal of Doorslag electro5;07_VIS_5 NL14_07 Merwedekanaal of Doorslag electro5;;;;;NL14_07;135911;454466;135726;454780;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_5.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_6;07_VIS_6;NL14_07 Merwedekanaal of Doorslag electro6;07_VIS_6 NL14_07 Merwedekanaal of Doorslag electro6;;;;;NL14_07;134785;455621;134728;455689;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_6.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_6_10;07_VIS_6_10;07_TRJ_6_10 electro_kuil;07_VIS_6_10 07_TRJ_6_10 electro_kuil;;;;;NL14_07;135261;455202;135586;454923;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_6_10.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_7;07_VIS_7;NL14_07 Merwedekanaal of Doorslag electro7;07_VIS_7 NL14_07 Merwedekanaal of Doorslag electro7;;;;;NL14_07;136635;453848;136473;453446;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_7.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_7_12;07_VIS_7_12;Merwedekanaal of Doorslag 4-sk4/el5;07_VIS_7_12 Merwedekanaal of Doorslag 4-sk4/el5;;;;NL14_20092;NL14_07;136290;452980;;;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_7_12.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_8;07_VIS_8;NL14_07 Merwedekanaal of Doorslag electro8;07_VIS_8 NL14_07 Merwedekanaal of Doorslag electro8;;;;;NL14_07;134989;449904;134843;449650;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_8.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_8_14_15;07_VIS_8_14_15;07_TRJ_8_14_15 electro_electro_kuil;07_VIS_8_14_15 07_TRJ_8_14_15 electro_electro_kuil;;;;;NL14_07;135013;448907;134904;449782;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_8_14_15.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_07_VIS_9;07_VIS_9;NL14_07 Merwedekanaal of Doorslag kuil 1;07_VIS_9 NL14_07 Merwedekanaal of Doorslag kuil 1;;;;;NL14_07;135143;447700;135212;448682;M7b;Grote diepe kanalen met scheepvaart;;;;;;;;;;NL14_07_VIS_9.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08;08;Binnenstad Utrecht;08 Binnenstad Utrecht;;;;NL14_20124;;136490;455978;;;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;;;;;NL14_08.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
NL14;NL14_08_01;08_01;Lepelenburg;08_01 Lepelenburg;;;;NL14_20124;NL14_08;137273;455763;;;M6b;Grote ondiepe kanalen met scheepvaart;;;ZW;Beschoeid;;;;;;NL14_08_01.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
NL14;NL14_08_02;08_02;Oudegracht ter hoogte van Lange Smeestraat;08_02 Oudegracht ter hoogte van Lange Smeestraat;;;;NL14_20124;NL14_08;136820;455426;;;M6b;Grote ondiepe kanalen met scheepvaart;;;W;Beschoeid;;;;;;NL14_08_02.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_02_oud;08_02_oud;Oudegracht ter hoogte van Lange Smeestraat oud;08_02_oud Oudegracht ter hoogte van Lange Smeestraat oud;;;;;NL14_08;137000;455000;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_02_oud.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_03;08_03;NVO weerdsingel noord;08_03 NVO weerdsingel noord;;;;NL14_20124;NL14_08;136174;456489;;;M6b;Grote ondiepe kanalen met scheepvaart;;;N;Ja;;;;;;NL14_08_03.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_03_oud;08_03_oud;NVO weerdsingel noord oud;08_03_oud NVO weerdsingel noord oud;;;;;NL14_08;136000;457000;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_03_oud.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_04;08_04;Singel bij brug Noorderstraat;08_04 Singel bij brug Noorderstraat;;;;;NL14_08;136734;456590;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_04.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_04_oud;08_04_oud;Singel bij brug Noorderstraat oud;08_04_oud Singel bij brug Noorderstraat oud;;;;;NL14_08;137000;457000;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_04_oud.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_05;08_05;Binnenbocht singel achter schouwburg;08_05 Binnenbocht singel achter schouwburg;;;;;NL14_08;137256;456156;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_05.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_05_oud;08_05_oud;Binnenbocht singel achter schouwburg oud;08_05_oud Binnenbocht singel achter schouwburg oud;;;;;NL14_08;137000;456000;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_05_oud.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_06;08_06;Stadsbuitengracht Noorderbrug (S06);08_06 Stadsbuitengracht Noorderbrug (S06);;;;NL14_20124;NL14_08;136814;456588;;;M6b;Grote ondiepe kanalen met scheepvaart;;;N;Beschoeid;;;;;;NL14_08_06.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_VIS_1;08_VIS_1;NL14_08 Binnenstad Utrecht electro1;08_VIS_1 NL14_08 Binnenstad Utrecht electro1;;;;;NL14_08;136421;456481;136250;456521;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_VIS_1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_VIS_10;08_VIS_10;NL14_08 Binnenstad Utrecht zegen 5;08_VIS_10 NL14_08 Binnenstad Utrecht zegen 5;;;;;NL14_08;137101;454944;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_VIS_10.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_VIS_11;08_VIS_11;Binnenstad Utrecht Ze3/El3 Ze3;08_VIS_11 Binnenstad Utrecht Ze3/El3 Ze3;;;;;NL14_08;136885;454904;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_08_VIS_11.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_08_VIS_13_14;08_VIS_13_14;08_TRJ_13_14ab electro_zegen;08_VIS_13_14 08_TRJ_13_14ab electro_zegen;;;;;NL14_08;136007;456347;136176;456475;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;;;;;NL14_08_VIS_13_14.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
